step,time_hr,choke_prev,choke_chosen,delta_u,target_Q,predicted_Q,predicted_WHP,predicted_FLP,predicted_BHP,measured_Q,measured_WHP,measured_FLP,measured_BHP,tracking_error,cost_chosen,n_candidates_evaluated,n_candidates_rejected_hard,reason,rejected_summary
41,41.0,66.0,66.0,0.0,130.0,130.78079508355614,331.2392381315331,218.94488147790997,2460.2925988157867,131.14183228981156,330.1276830772038,218.5265170896684,2459.5435894626376,0.7807950835561428,0.19501934371613305,11,0,"DEAD-BAND HOLD: pred_Q=130.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.78). Tracking cost suppressed; holding choke at 66.0%. WHP=331.2, FLP=218.9, BHP=2460.3 psi.",none
42,42.0,66.0,66.0,0.0,130.0,129.93859488777042,332.86087188169216,218.30534705268258,2464.8078899779275,130.15342121918982,332.2195662049562,217.68636019509606,2464.760425347993,-0.06140511222957912,0.19629224202802392,11,0,"DEAD-BAND HOLD: pred_Q=129.9 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.06). Tracking cost suppressed; holding choke at 66.0%. WHP=332.9, FLP=218.3, BHP=2464.8 psi.",none
43,43.0,66.0,66.0,0.0,130.0,130.04113500699742,332.75556727666935,217.04442002468753,2453.72546201859,130.27376290224097,332.0837248495945,216.029879332872,2451.956110897598,0.0411350069974219,0.200395279289202,11,0,"DEAD-BAND HOLD: pred_Q=130.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.04). Tracking cost suppressed; holding choke at 66.0%. WHP=332.8, FLP=217.0, BHP=2453.7 psi.",none
44,44.0,66.0,66.0,0.0,130.0,130.83678390564762,332.23872604930455,217.00880717433353,2457.555929828422,131.20754109855227,331.4170074461455,215.98309470239704,2456.381721829531,0.8367839056476214,0.20035399271150076,11,0,"DEAD-BAND HOLD: pred_Q=130.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.84). Tracking cost suppressed; holding choke at 66.0%. WHP=332.2, FLP=217.0, BHP=2457.6 psi.",none
45,45.0,66.0,66.0,0.0,130.0,130.7616263093371,333.65174164538746,219.12129263939258,2456.5951708207463,131.11933570438785,333.23977629540445,218.75826857598818,2455.271688857473,0.761626309337089,0.194465069148743,11,0,"DEAD-BAND HOLD: pred_Q=130.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.76). Tracking cost suppressed; holding choke at 66.0%. WHP=333.7, FLP=219.1, BHP=2456.6 psi.",none
46,46.0,66.0,66.0,0.0,130.0,132.57492032281607,332.8944893278109,219.170176476297,2454.6129278822273,133.24742815340772,332.2629322044163,218.8224873122881,2452.98146310595,2.5749203228160695,0.1945256154569571,11,0,"DEAD-BAND HOLD: pred_Q=132.6 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+2.57). Tracking cost suppressed; holding choke at 66.0%. WHP=332.9, FLP=219.2, BHP=2454.6 psi.",none
47,47.0,66.0,66.0,0.0,130.0,130.2724297554467,332.0032173337546,219.01684829272222,2457.2166082815056,130.54521177044103,331.1132047481261,218.62105995281985,2455.9896795981313,0.27242975544669434,0.19488906833784245,11,0,"DEAD-BAND HOLD: pred_Q=130.3 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.27). Tracking cost suppressed; holding choke at 66.0%. WHP=332.0, FLP=219.0, BHP=2457.2 psi.",none
48,48.0,66.0,66.0,0.0,130.0,130.01651951430108,331.5666558119203,219.24541847904698,2460.864763676483,130.24487401618794,330.55004695638587,218.92133279249714,2460.204652076417,0.016519514301080562,0.1941690225634587,11,0,"DEAD-BAND HOLD: pred_Q=130.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.02). Tracking cost suppressed; holding choke at 66.0%. WHP=331.6, FLP=219.2, BHP=2460.9 psi.",none
49,49.0,66.0,66.0,0.0,130.0,131.25585911033966,333.33104643471387,219.34672550436704,2461.1724430510494,131.69937020737146,332.8260843009616,219.05441991405596,2460.5601358635713,1.2558591103396566,0.1936844615858926,11,0,"DEAD-BAND HOLD: pred_Q=131.3 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.26). Tracking cost suppressed; holding choke at 66.0%. WHP=333.3, FLP=219.3, BHP=2461.2 psi.",none
50,50.0,66.0,66.0,0.0,130.0,131.04460514790782,334.7399940850146,218.77853776862693,2459.110352035959,131.45144132273674,334.643605561395,218.30799122349129,2458.1776559702275,1.0446051479078164,0.19512827685866113,11,0,"DEAD-BAND HOLD: pred_Q=131.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.04). Tracking cost suppressed; holding choke at 66.0%. WHP=334.7, FLP=218.8, BHP=2459.1 psi.",none
51,51.0,66.0,66.0,0.0,130.0,129.68983639639072,335.36149940017003,218.39341764426518,2459.5278125571745,129.86147680024862,335.4453380626177,217.8020586028884,2458.6599776964667,-0.31016360360928275,0.19608274350002194,11,0,"DEAD-BAND HOLD: pred_Q=129.7 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.31). Tracking cost suppressed; holding choke at 66.0%. WHP=335.4, FLP=218.4, BHP=2459.5 psi.",none
52,52.0,66.0,66.0,0.0,130.0,131.15145560663626,332.7121215504024,218.88521384210878,2460.6706188890494,131.57684164541138,332.0276805166853,218.448131667987,2459.9803428441505,1.1514556066362616,0.19496953042289622,11,0,"DEAD-BAND HOLD: pred_Q=131.2 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.15). Tracking cost suppressed; holding choke at 66.0%. WHP=332.7, FLP=218.9, BHP=2460.7 psi.",none
53,53.0,66.0,66.0,0.0,130.0,130.6751460932838,333.19465678699385,218.7091721345261,2456.5239514347254,131.01784201753694,332.6501437084341,218.21686553355607,2455.189404053374,0.6751460932837858,0.19559235166688915,11,0,"DEAD-BAND HOLD: pred_Q=130.7 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.68). Tracking cost suppressed; holding choke at 66.0%. WHP=333.2, FLP=218.7, BHP=2456.5 psi.",none
54,54.0,66.0,66.0,0.0,130.0,130.63218121781966,333.82098356729887,219.239956532264,2461.9581070770837,130.967418188655,333.4580958271237,218.91415742856597,2461.467869194085,0.6321812178196637,0.19386917472719392,11,0,"DEAD-BAND HOLD: pred_Q=130.6 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.63). Tracking cost suppressed; holding choke at 66.0%. WHP=333.8, FLP=219.2, BHP=2462.0 psi.",none
55,55.0,66.0,66.0,0.0,130.0,130.7892819368751,333.02363823122727,219.5100449882691,2459.765442112763,131.1517925104541,332.42953234578476,219.26897285289036,2458.9345279632157,0.7892819368751134,0.19337349920023825,11,0,"DEAD-BAND HOLD: pred_Q=130.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.79). Tracking cost suppressed; holding choke at 66.0%. WHP=333.0, FLP=219.5, BHP=2459.8 psi.",none
56,56.0,66.0,66.0,0.0,130.0,131.43708702866178,333.6775295695777,219.30841292869187,2459.9232085801395,131.91206035120143,333.2730423294322,219.00408865223076,2459.1168067441317,1.4370870286617787,0.19380953763703546,11,0,"DEAD-BAND HOLD: pred_Q=131.4 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.44). Tracking cost suppressed; holding choke at 66.0%. WHP=333.7, FLP=219.3, BHP=2459.9 psi.",none
57,57.0,66.0,66.0,0.0,130.0,131.26052192191787,332.6164170266505,218.8809061013222,2459.305839677951,131.70484251028375,331.90422312165595,218.44247258541208,2458.4035166975355,1.2605219219178707,0.19506086043977092,11,0,"DEAD-BAND HOLD: pred_Q=131.3 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.26). Tracking cost suppressed; holding choke at 66.0%. WHP=332.6, FLP=218.9, BHP=2459.3 psi.",none
58,58.0,66.0,66.0,0.0,130.0,131.9281803808687,333.45084490767994,219.26535190343017,2458.242137097501,132.48841037873527,332.9806225277984,218.94751934832175,2457.174545720079,1.928180380868696,0.19402870829285912,11,0,"DEAD-BAND HOLD: pred_Q=131.9 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.93). Tracking cost suppressed; holding choke at 66.0%. WHP=333.5, FLP=219.3, BHP=2458.2 psi.",none
59,59.0,66.0,66.0,0.0,130.0,129.38209266154257,334.66412601989003,219.41421550128027,2462.5171119690553,129.500306954931,334.545736899403,219.14308157789233,2462.113727163329,-0.6179073384574281,0.19332063726653223,11,0,"DEAD-BAND HOLD: pred_Q=129.4 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.62). Tracking cost suppressed; holding choke at 66.0%. WHP=334.7, FLP=219.4, BHP=2462.5 psi.",none
60,60.0,66.0,66.0,0.0,130.0,129.8568312675664,333.7793762498037,219.0744499942569,2454.0869358858363,130.057462956786,333.40442301385707,218.69673135497501,2452.373747274645,-0.14316873243359396,0.19470870641996432,11,0,"DEAD-BAND HOLD: pred_Q=129.9 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.14). Tracking cost suppressed; holding choke at 66.0%. WHP=333.8, FLP=219.1, BHP=2454.1 psi.",none
