step,time_hr,choke_prev,choke_chosen,delta_u,target_Q,predicted_Q,predicted_WHP,predicted_FLP,predicted_BHP,measured_Q,measured_WHP,measured_FLP,measured_BHP,tracking_error,cost_chosen,n_candidates_evaluated,n_candidates_rejected_hard,reason,rejected_summary
58,58.0,81.0,81.0,0.0,150.0,151.6770300459237,311.6472759861343,199.92567208598635,2399.986994046279,151.18332524930136,311.8280487114235,200.04115456998707,2400.273501930706,1.6770300459236864,0.29443983319464456,11,0,"DEAD-BAND HOLD: pred_Q=151.7 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.68). Tracking cost suppressed; holding choke at 81.0%. WHP=311.6, FLP=199.9, BHP=2400.0 psi.",none
59,59.0,81.0,81.0,0.0,150.0,152.0671810743903,311.9719859450166,201.02508844078332,2403.524820051612,151.64043412536756,312.24670216538044,201.47274510316646,2404.354007514514,2.067181074390305,0.2856391428200875,11,0,"DEAD-BAND HOLD: pred_Q=152.1 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.07). Tracking cost suppressed; holding choke at 81.0%. WHP=312.0, FLP=201.0, BHP=2403.5 psi.",none
60,60.0,81.0,81.0,0.0,150.0,153.4091082667938,312.3749709749597,200.38224356293003,2404.956514556304,153.2126633031122,312.7662768506144,200.63567310817362,2406.0053146765663,3.409108266793794,0.4573860011010843,11,0,"TRACKING CORRECTION: err=+3.4 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=81.0% (move +0.0%) -> pred_Q=153.4 bbl/hr. WHP=312.4, FLP=200.4, BHP=2405.0 psi.",none
61,61.0,81.0,81.0,0.0,150.0,152.32377009780765,312.89933059375494,200.3770435463803,2403.8118009310815,151.94105904122696,313.4423416263294,200.62890197507878,2404.685009400801,2.323770097807653,0.2899291230862556,11,0,"DEAD-BAND HOLD: pred_Q=152.3 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.32). Tracking cost suppressed; holding choke at 81.0%. WHP=312.9, FLP=200.4, BHP=2403.8 psi.",none
62,62.0,81.0,80.0,-1.0,150.0,153.293039345951,311.8474470609457,200.1750458665701,2404.1968048208228,153.5926115598471,311.347304562667,199.63721941168149,2404.0309559412717,3.2930393459510015,0.677804965982618,11,0,"TRACKING CORRECTION: err=+3.3 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=80.0% (move -1.0%) -> pred_Q=153.3 bbl/hr. WHP=311.8, FLP=200.2, BHP=2404.2 psi.",none
63,63.0,80.0,80.0,0.0,150.0,152.14420920923573,312.5174621230135,201.60032108198294,2405.7123335843326,152.0277136197794,312.4896214419954,201.80156970835077,2406.1952176254745,2.1442092092357257,0.2810410585905791,11,0,"DEAD-BAND HOLD: pred_Q=152.1 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.14). Tracking cost suppressed; holding choke at 80.0%. WHP=312.5, FLP=201.6, BHP=2405.7 psi.",none
64,64.0,80.0,80.0,0.0,150.0,151.96389326581527,311.87467611310024,202.35829206844818,2405.467135255529,151.8164517949479,311.6608677316636,202.78855165009995,2405.912407462308,1.9638932658152726,0.276223239871485,11,0,"DEAD-BAND HOLD: pred_Q=152.0 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.96). Tracking cost suppressed; holding choke at 80.0%. WHP=311.9, FLP=202.4, BHP=2405.5 psi.",none
65,65.0,80.0,80.0,0.0,150.0,150.9692351272654,314.47414668884926,201.33718855218743,2403.4697605205693,150.65109010009445,315.01240440378393,201.45893514867447,2403.6086483891722,0.9692351272653923,0.28222731009567875,11,0,"DEAD-BAND HOLD: pred_Q=151.0 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+0.97). Tracking cost suppressed; holding choke at 80.0%. WHP=314.5, FLP=201.3, BHP=2403.5 psi.",none
66,66.0,80.0,80.0,0.0,150.0,150.7150503816008,313.31925301705525,200.99169503187582,2403.0157243274543,150.3532820849251,313.5233825508237,201.00905530943535,2403.0849659869114,0.715050381600804,0.285283694778413,11,0,"DEAD-BAND HOLD: pred_Q=150.7 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+0.72). Tracking cost suppressed; holding choke at 80.0%. WHP=313.3, FLP=201.0, BHP=2403.0 psi.",none
67,67.0,80.0,80.0,0.0,150.0,151.31945552269224,313.1700778055648,201.09525544635719,2409.012923006969,151.06141543476866,313.33104869771313,201.14390513983562,2410.0020960724705,1.3194555226922375,0.2839493035938234,11,0,"DEAD-BAND HOLD: pred_Q=151.3 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.32). Tracking cost suppressed; holding choke at 80.0%. WHP=313.2, FLP=201.1, BHP=2409.0 psi.",none
68,68.0,80.0,80.0,0.0,150.0,152.32199022503488,314.74026583371494,201.24351282863358,2404.8416612602778,152.23600547187897,315.3555158363546,201.33695653843887,2405.1909898102517,2.321990225034881,0.28262037465582834,11,0,"DEAD-BAND HOLD: pred_Q=152.3 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.32). Tracking cost suppressed; holding choke at 80.0%. WHP=314.7, FLP=201.2, BHP=2404.8 psi.",none
69,69.0,80.0,80.0,0.0,150.0,150.22327344471842,313.19952830732745,200.85465236101362,2407.0670964483324,149.77710622867502,313.36901967441526,200.8306069996645,2407.757792331792,0.2232734447184157,0.28588587248081865,11,0,"DEAD-BAND HOLD: pred_Q=150.2 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+0.22). Tracking cost suppressed; holding choke at 80.0%. WHP=313.2, FLP=200.9, BHP=2407.1 psi.",none
70,70.0,80.0,80.0,0.0,150.0,151.0676873668143,314.03688119118135,201.4869476540096,2408.0135275113353,150.76643874531857,314.4486313937876,201.65394199161494,2408.84939978548,1.0676873668143116,0.2808678378610008,11,0,"DEAD-BAND HOLD: pred_Q=151.1 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.07). Tracking cost suppressed; holding choke at 80.0%. WHP=314.0, FLP=201.5, BHP=2408.0 psi.",none
